product_family,month,total_downloads,ios_downloads,google_play_downloads,revenue_usd,paid_downloads_proxy,organic_downloads,organic_share,top_5_countries,ad_creative_count,rating,review_count,major_version,liveops_event,ip_collab,organic_paid_ratio,rpd_usd,download_peak_ratio,revenue_peak_ratio,revenue_persistence,3m_revenue_carryover,download_scope,revenue_scope,data_status,source_url,notes
Township,2021-10,5017533,n.a.,n.a.,24490547,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.880993707465402,0.4392018247566921,0.5989215300217813,1.3636590202091494,n.a.,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2021-11,3754685,n.a.,n.a.,25349595,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.7514571794970815,0.3286604200483745,0.6199297313707406,1.8862317868379013,0.5954783094737683,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2021-12,3369813,n.a.,n.a.,24176493,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.174431637601256,0.29497125752612346,0.5912412727294692,2.004402997390711,0.6033641780406638,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-01,5583725,n.a.,n.a.,20827917,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.7301115294897222,0.48876254704046007,0.5093511352280808,1.042123907227115,0.5735073797760969,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-02,3739461,n.a.,n.a.,22699060,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.070142194289498,0.32732781125833843,0.5551103348265849,1.6958850294223018,0.5519009142613783,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-03,5422279,n.a.,n.a.,22133668,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.081986190677388,0.4746306264731875,0.5412835533462825,1.140431154576706,0.5352483411336495,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-04,5637799,n.a.,n.a.,24722378,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.385111636651112,0.49349582920759144,0.6045910063804139,1.2251187762847124,0.5669949648510937,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-05,5332314,n.a.,n.a.,25237692,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.732971839242775,0.4667556823195096,0.6171931197313996,1.322304458435946,0.587689226486032,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-06,4646817,n.a.,n.a.,24739531,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.323973593106851,0.40675178533163964,0.6050104866396527,1.4874193757904848,0.6089315375838221,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-07,6848568,n.a.,n.a.,24378271,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.5596158204167643,0.5994785809221961,0.5961757965881946,0.9944905715748498,0.6061264676530823,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-08,7409028,n.a.,n.a.,26571193,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.586326438501785,0.6485375616410346,0.6498041699952248,1.0019530223522988,0.6169968177410241,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-09,9356934,n.a.,n.a.,29690057,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.17305401534306,0.8190444361657281,0.7260766517331727,0.8864923802330257,0.6573522061055307,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-10,9259173,n.a.,n.a.,32837617,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.5464956751537096,0.8104870814677043,0.8030509002477264,0.99082504658,0.7263105739920414,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-11,7902053,n.a.,n.a.,31333971,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.965294968282293,0.6916937261646496,0.7662789178607617,1.1078297935557073,0.7651354899472202,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2022-12,7390870,n.a.,n.a.,34931895,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.726357654782184,0.6469481297959561,0.8542669136773552,1.3204565780981334,0.8078655772619477,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-01,8329388,n.a.,n.a.,33640704,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.038796607866028,0.7290998203113949,0.8226905634524969,1.1283647870069833,0.814412131663538,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-02,10012210,n.a.,n.a.,30850691,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.0813068243674473,0.8764029856599249,0.7544602027855563,0.8608599184739807,0.8104725599718029,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-03,6847090,n.a.,n.a.,33928723,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.9552033053457745,0.599349206527052,0.8297341292885455,1.3843918040643888,0.8022949651755329,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-04,4755923,n.a.,n.a.,32465475,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.826324774391848,0.4163022066825114,0.793950088574334,1.9071484028424377,0.7927148068828119,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-05,4895597,n.a.,n.a.,30243164,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.177625323326246,0.4285283496238864,0.7396030009284666,1.7259138201185669,0.787762406263782,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-06,4625997,n.a.,n.a.,31407155,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.78927266922136,0.4049293395218294,0.7680686481290613,1.8967967325757469,0.7672072458772873,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-07,3317619,n.a.,n.a.,29620694,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.928298879407189,0.2904025381890806,0.7243803648316632,2.494400942046934,0.7440173379630637,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-08,4111717,n.a.,n.a.,29222391,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.107101729034367,0.3599126521505911,0.7146397803452381,1.985592270999758,0.7356962644353209,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-09,5480736,n.a.,n.a.,29133376,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.315595569646121,0.4797475676213178,0.712462899608565,1.485078711583876,0.7171610149284888,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-10,4761477,n.a.,n.a.,29984754,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.297364032211013,0.4167883672986346,0.7332835294779951,1.759366592284442,0.720128736477266,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-11,6642899,n.a.,n.a.,28592720,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.304253308683453,0.5814756699107719,0.6992410422635471,1.2025284606849438,0.7149958237833691,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2023-12,6666742,n.a.,n.a.,31132418,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.669809931147778,0.5835627292500276,0.7613498964248386,1.30465819399278,0.7312914893887936,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-01,6527508,n.a.,n.a.,30808834,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.719846226155525,0.571375101013567,0.7534365809578314,1.3186374058325327,0.7380091732154057,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-02,6485167,n.a.,n.a.,26929041,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.152405173220674,0.5676688484663445,0.6585554188617869,1.1601049108842034,0.7244472987481524,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-03,8464944,n.a.,n.a.,30095052,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.555257069627395,0.7409655006281398,0.7359808905013461,0.9932728175298741,0.7159909634403214,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-04,7082111,n.a.,n.a.,27990666,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.9523054637240222,0.6199213984899434,0.6845176837842231,1.1042007671482685,0.6930179977157853,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-05,6992241,n.a.,n.a.,28947140,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.139894491622929,0.6120547700111902,0.7079084586618137,1.156609658721998,0.709469010982461,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-06,5798886,n.a.,n.a.,26908197,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.640235555587745,0.5075963252769907,0.6580456744133769,1.2963956625459954,0.6834906056198046,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-07,6886954,n.a.,n.a.,29525553,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.2871715129794685,0.6028386387922909,0.7220536714634914,1.1977561241098154,0.6960026015128941,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-08,7202411,n.a.,n.a.,30391890,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.219682825653798,0.6304516689472041,0.7432401268560345,1.178901037881582,0.707779824244301,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-09,7132313,n.a.,n.a.,31864354,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.467604548482378,0.6243157512538288,0.7792495468082304,1.2481657642679114,0.7481811150425853,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-10,6657993,n.a.,n.a.,31825913,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.780106107050578,0.5827968993561742,0.7783094639862514,1.335472897755742,0.7669330458835054,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-11,7867495,n.a.,n.a.,31416338,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.993181819626196,0.6886687462273096,0.7682932203450347,1.1156208620674697,0.7752840770465056,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2024-12,9483187,n.a.,n.a.,32978771,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.477604206265257,0.8300957930737956,0.8065028513065857,0.9715780492274915,0.7843685118792907,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-01,10582318,n.a.,n.a.,35094151,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.316300927641751,0.9263064888174305,0.8582349186294379,0.9265129079740161,0.8110103300936862,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-02,8360885,n.a.,n.a.,29787069,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.5626693824876194,0.7318568604493195,0.7284491008038477,0.9953436801243079,0.7977289569132905,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-03,8761201,n.a.,n.a.,33090923,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.776984799230151,0.7668978891140638,0.809245552293828,1.055219428532637,0.7986431905757045,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-04,7935025,n.a.,n.a.,32102203,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.045633504620338,0.6945798780974576,0.7850661946354166,1.1302748890247332,0.7742536159110308,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-05,6887372,n.a.,n.a.,30929208,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.49071256787059,0.6028752277619596,0.7563803527018779,1.2546217158561515,0.7835640332103742,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-06,5550059,n.a.,n.a.,29145466,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.251379489839658,0.48581564691399176,0.7127585631271448,1.4671379311365218,0.7514017034881464,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-07,6761491,n.a.,n.a.,31300233,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.629190958029819,0.5918564332862287,0.7654538479029582,1.29331000704486,0.744864254577327,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-08,7747363,n.a.,n.a.,31889431,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.1161658489475705,0.6781531813846526,0.779862810170962,1.1499803165099642,0.752691740400355,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-09,11248271,n.a.,n.a.,31095558,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.7644744690095036,0.9845996326397418,0.760448477293751,0.7723428407696693,0.7685883784558903,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-10,8762067,n.a.,n.a.,32083166,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,3.661597885521761,0.7669736930560088,0.7846006407559126,1.022982467142607,0.7749706427402085,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-11,8003731,n.a.,n.a.,32583986,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.071099590928281,0.7005939492698312,0.796848300257577,1.1373896407299313,0.7806324727690801,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2025-12,7278361,n.a.,n.a.,31704527,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,4.35599814298851,0.63709983221594,0.7753409435672006,1.2169850066832302,0.7855966281935634,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
Township,2026-01,11424208,n.a.,n.a.,34257048,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.9986365794460323,1,0.8377633869178015,0.8377633869178015,0.8033175435808597,Diandian product collection,Diandian product collection,verified_visible_table;same_scope,https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-downloads | https://app.diandian.com/app/pn3qiru8j95ligy/googleplay-income,Diandian authenticated monthly table. Picker requested 2021-09..2026-08; output starts at first rendered month or product launch.
